MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	21	100.0	100.0	38	1x25	2738	85.71	85.71	1.0	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	20	100.0	100.0	100	G4	1125	0.0	90.0		ZUID
	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	33	87.88	87.88	73	1x35	1611	24.24	18.18	1.2	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	21	100.0	100.0	100	G4	1088	0.0	28.57		ZUID
Liander N.V.	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	25	92.0	92.0	84	1x35	2252	12.0	4.0	1.1	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	21	100.0	100.0	100	G4	1074	0.0	4.76		ZUID
	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	15	100.0	93.33	47	1x25	1938	46.67	46.67	1.0	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	1201	0.0	50.0		ZUID
	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	26	100.0	96.15	38	1x25	2710	57.69	50.0	1.2	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	19	100.0	100.0	100	G4	950	0.0	57.89		ZUID
	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	21	100.0	95.24	86	1x35	2976	61.9	57.14	1.0	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	19	100.0	100.0	100	G4	928	0.0	57.89		ZUID
Liander N.V.	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	16	100.0	93.75	88	1x35	1689	0.0	0.0	1.0	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	1132	0.0	0.0		ZUID
	Liander N.V. (NW)	Wijenburg	1082	1082	ELK	KVB	17	76.47	88.24	76	1x35	2543	52.94	41.18	1.6	ZUID
	GAS Liander	Wijenburg	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	1106	0.0	50.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	22	100.0	100.0	64	1x35	1938	68.18	63.64	1.1	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	20	100.0	100.0	100	G4	1061	0.0	70.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	20	100.0	100.0	60	1x35	2079	80.0	70.0	1.3	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	20	100.0	100.0	100	G4	1066	0.0	70.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	33	93.94	87.88	88	1x35	2857	3.03	0.0	1.0	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	21	100.0	100.0	100	G4	1069	0.0	0.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	25	92.0	96.0	88	1x35	2236	4.0	0.0	1.0	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	21	100.0	100.0	100	G4	874	0.0	0.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	14	100.0	100.0	100	1x35	2659	0.0	0.0	1.0	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	959	0.0	0.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	26	100.0	84.62	50	1x35	1340	73.08	69.23	1.5	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	20	100.0	100.0	100	G4	930	0.0	90.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	20	100.0	100.0	65	1x35	1729	85.0	80.0	1.3	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	20	100.0	100.0	100	G4	1154	0.0	80.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	16	100.0	93.75	94	1x35	2136	0.0	0.0	1.1	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	838	0.0	0.0		ZUID
	Liander N.V. (NW)	Loevestein	1082	1082	ELK	KVB	18	77.78	88.89	83	1x35	2124	5.56	0.0	1.1	ZUID
	GAS Liander	Loevestein	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	924	0.0	0.0		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	21	100.0	100.0	67	1x35	2729	95.24	95.24		ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	19	100.0	100.0	100	G4	1082	0.0	100.0		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	20	100.0	100.0	85	1x35	1994	100.0	100.0		ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	20	100.0	100.0	100	G4	1026	0.0	100.0		ZUID
Liander N.V.	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	26	92.31	84.62	77	1x35	2094	3.85	0.0	1.1	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	21	100.0	100.0	100	G4	994	0.0	0.0		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	24	91.67	91.67	88	1x35	2508	4.17	0.0	1.1	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	21	100.0	100.0	100	G4	1308	0.0	0.0		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	15	100.0	100.0	93	1x35	2208	0.0	0.0	1.0	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	993	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	25	100.0	84.0	44	1x25	2068	64.0	60.0	1.2	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	19	100.0	100.0	100	G4	942	0.0	78.95		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	20	100.0	100.0	50	1x25	2069	65.0	65.0	1.0	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	20	100.0	100.0	95	G4	1030	0.0	65.0		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	15	100.0	100.0	87	1x35	2343	0.0	0.0	1.0	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	869	0.0	0.0		ZUID
	Liander N.V. (NW)	Doddendaal	1082	1082	ELK	KVB	18	77.78	88.89	83	1x35	2275	5.56	0.0	1.3	ZUID
	GAS Liander	Doddendaal	1082	1082	GAS	KVB	14	100.0	100.0	100	G4	862	0.0	0.0		ZUID
	Liander N.V. (NW)	Kalfjeslaan	1083	1083	ELK	KVB	17	100.0	88.24	65	3x25	5686	23.53	5.88	1.1	ZUID
	GAS Liander	Kalfjeslaan	1083	1083	GAS	KVB	14	100.0	100.0	79	G4	2948	0.0	7.14		ZUID
Liander N.V.	Liander N.V. (NW)	Amsteldijk	1083	1083	ELK	KVB	61	100.0	60.66	48	3x25	13095	31.15	6.56	1.4	ZUID
	GAS Liander	Amsteldijk	1083	1083	GAS	KVB	23	100.0	78.26	35	G6	6900	0.0	8.7		ZUID
Liander N.V.	Liander N.V. (NW)	Ouborg	1083	1083	ELK	KVB	22	95.45	63.64	59	3x25	12681	31.82	18.18	1.5	ZUID
Liander N.V.	GAS Liander	Ouborg	1083	1083	GAS	KVB	17	100.0	76.47	65	G6	4077	0.0	17.65		ZUID
	Liander N.V. (NW)	Limburghof	1083	1083	ELK	KVB	10	100.0	100.0	70	3x25	7390	0.0	0.0	1.1	ZUID
	GAS Liander	Limburghof	1083	1083	GAS	KVB	29	100.0	100.0	55	G4	3634	0.0	27.59		ZUID
	Liander N.V. (NW)	Bleijenbeek	1083	1083	ELK	KVB	25	100.0	100.0	48	3x25	5422	36.0	32.0	1.1	ZUID
	Liander N.V. (NW)	Hillenraadt	1083	1083	ELK	KVB	55	92.73	90.91	42	1x25	2117	7.27	7.27	1.1	ZUID
	GAS Liander	Hillenraadt	1083	1083	GAS	KVB	27	100.0	100.0	52	G4	2079	0.0	3.7		ZUID
	Liander N.V. (NW)	Aldengoor	1083	1083	ELK	KVB	26	100.0	88.46	38	3x25	5853	19.23	7.69	1.2	ZUID
	GAS Liander	Aldengoor	1083	1083	GAS	KVB	25	100.0	88.0	52	G6	2274	0.0	8.0		ZUID
	Liander N.V. (NW)	Borggraaf	1083	1083	ELK	KVB	33	100.0	100.0	85	1x25	2734	6.06	3.03	1.0	ZUID
	GAS Liander	Borggraaf	1083	1083	GAS	KVB	23	100.0	100.0	100	G4	246	0.0	0.0		ZUID
	Liander N.V. (NW)	Nederhoven	1083	1083	ELK	KVB	16	100.0	100.0	69	3x25	15799	43.75	12.5	1.4	ZUID
	GAS Liander	Nederhoven	1083	1083	GAS	KVB	13	100.0	100.0	92	G6	5246	0.0	15.38		ZUID
	Liander N.V. (NW)	Nederhoven	1083	1083	ELK	KVB	22	72.73	86.36	50	3x25	2740	31.82	31.82	1.4	ZUID
	GAS Liander	Nederhoven	1083	1083	GAS	KVB	17	100.0	100.0	76	G4	1545	0.0	41.18		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	18	100.0	100.0	94	1x35	2389	0.0	0.0	1.0	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	16	100.0	100.0	63	G6	104	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	19	100.0	100.0	63	1x35	1769	5.26	5.26	1.0	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	17	100.0	100.0	53	G6	86	0.0	5.88		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	27	100.0	100.0	48	3x25	6077	33.33	18.52	1.2	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	18	100.0	100.0	78	G6	2759	0.0	22.22		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	18	100.0	94.44	83	1x35	1948	0.0	0.0	1.0	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	18	100.0	94.44	89	G4	151	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	18	100.0	100.0	78	1x35	2063	5.56	0.0	1.1	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	16	100.0	100.0	69	G4	126	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	26	100.0	96.15	50	3x25	5054	26.92	11.54	1.2	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	19	100.0	100.0	79	G6	2427	0.0	15.79		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	19	100.0	100.0	84	1x25	2007	0.0	0.0	1.0	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	18	100.0	88.89	67	G6	242	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	20	100.0	95.0	75	1x25	2934	5.0	0.0	1.1	ZUID
	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	18	100.0	94.44	67	G6	102	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Van Boshuizenstraat	1083	1083	ELK	KVB	37	100.0	89.19	62	1x25	2114	2.7	2.7	1.0	ZUID
Liander N.V.	GAS Liander	Van Boshuizenstraat	1083	1083	GAS	KVB	19	100.0	94.74	100	G4	210	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Nieuw Herlaer	1083	1083	ELK	KVB	31	100.0	96.77	68	1x25	1728	3.23	3.23	1.0	ZUID
	GAS Liander	Nieuw Herlaer	1083	1083	GAS	KVB	19	100.0	100.0	100	G4	17	0.0	5.26		ZUID
	Liander N.V. (NW)	Nieuw Herlaer	1083	1083	ELK	KVB	23	100.0	86.96	78	1x25	1436	0.0	0.0	1.0	ZUID
	GAS Liander	Nieuw Herlaer	1083	1083	GAS	KVB	14	100.0	100.0	100	G4	79	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Noordbrabantstraat	1083	1083	ELK	KVB	37	100.0	86.49	65	1x35	14717	5.41	0.0	1.0	ZUID
Liander N.V.	GAS Liander	Noordbrabantstraat	1083	1083	GAS	KVB	29	100.0	93.1	86	G4	4903	0.0	0.0		ZUID
	Liander N.V. (NW)	Noordbrabantstraat	1083	1083	ELK	KVB	32	100.0	93.75	94	1x35	1288	0.0	0.0	1.0	ZUID
	GAS Liander	Noordbrabantstraat	1083	1083	GAS	KVB	25	100.0	100.0	100	G4	1359	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Zuidewijn	1083	1083	ELK	KVB	31	100.0	93.55	45	1x35	1310	9.68	0.0	1.1	ZUID
	GAS Liander	Zuidewijn	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	1382	0.0	0.0		ZUID
	Liander N.V. (NW)	Zuidewijn	1083	1083	ELK	KVB	28	100.0	100.0	54	1x35	1402	0.0	0.0	1.0	ZUID
	GAS Liander	Zuidewijn	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	1193	0.0	0.0		ZUID
	Liander N.V. (NW)	Aldendriel	1083	1083	ELK	KVB	31	100.0	96.77	94	1x35	1230	0.0	0.0	1.0	ZUID
	GAS Liander	Aldendriel	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	1249	0.0	0.0		ZUID
	Liander N.V. (NW)	Aldendriel	1083	1083	ELK	KVB	30	100.0	100.0	90	1x35	1398	0.0	0.0	1.0	ZUID
	GAS Liander	Aldendriel	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	1147	0.0	0.0		ZUID
	Liander N.V. (NW)	Bouvigne	1083	1083	ELK	KVB	34	100.0	97.06	56	3x25	1718	0.0	0.0	1.0	ZUID
	GAS Liander	Bouvigne	1083	1083	GAS	KVB	25	100.0	100.0	100	G4	1038	0.0	0.0		ZUID
	Liander N.V. (NW)	Bouvigne	1083	1083	ELK	KVB	34	100.0	94.12	65	3x25	1942	2.94	2.94	1.0	ZUID
	GAS Liander	Bouvigne	1083	1083	GAS	KVB	25	100.0	96.0	100	G4	971	0.0	4.0		ZUID
	Liander N.V. (NW)	Grote Ruwenberg	1083	1083	ELK	KVB	31	100.0	96.77	55	1x35	1303	6.45	3.23	1.0	ZUID
	GAS Liander	Grote Ruwenberg	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	988	0.0	4.17		ZUID
Liander N.V.	Liander N.V. (NW)	Grote Ruwenberg	1083	1083	ELK	KVB	30	100.0	96.67	93	1x35	1604	0.0	0.0	1.0	ZUID
	GAS Liander	Grote Ruwenberg	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	946	0.0	0.0		ZUID
	Liander N.V. (NW)	Tongelaer	1083	1083	ELK	KVB	32	100.0	96.88	41	3x25	1345	0.0	0.0	1.0	ZUID
	GAS Liander	Tongelaer	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	933	0.0	0.0		ZUID
	Liander N.V. (NW)	Tongelaer	1083	1083	ELK	KVB	30	100.0	90.0	83	1x35	1797	0.0	0.0	1.0	ZUID
	GAS Liander	Tongelaer	1083	1083	GAS	KVB	24	100.0	100.0	96	G4	991	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Onsenoort	1083	1083	ELK	KVB	35	100.0	82.86	89	1x25	2635	5.71	0.0	1.1	ZUID
	GAS Liander	Onsenoort	1083	1083	GAS	KVB	21	100.0	100.0	100	G4	1073	0.0	0.0		ZUID
	Liander N.V. (NW)	Henkenshage	1083	1083	ELK	KVB	40	100.0	100.0	48	1x25	2929	7.5	5.0	1.1	ZUID
	GAS Liander	Henkenshage	1083	1083	GAS	KVB	36	100.0	100.0	97	G4	1363	0.0	5.56		ZUID
	Liander N.V. (NW)	Gageldonk	1083	1083	ELK	KVB	37	100.0	94.59	95	1x35	1842	0.0	0.0	1.0	ZUID
	GAS Liander	Gageldonk	1083	1083	GAS	KVB	28	100.0	100.0	100	G4	1373	0.0	0.0		ZUID
	Liander N.V. (NW)	Kastelenstraat	1083	1083	ELK	KVB	32	100.0	96.88	97	1x35	1203	0.0	0.0	1.0	ZUID
	GAS Liander	Kastelenstraat	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	916	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Kastelenstraat	1083	1083	ELK	KVB	40	100.0	85.0	45	1x25	5319	22.5	0.0	1.2	ZUID
	GAS Liander	Kastelenstraat	1083	1083	GAS	KVB	16	100.0	100.0	88	G4	1116	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Kastelenstraat	1083	1083	ELK	KVB	43	100.0	88.37	51	3x25	3880	18.6	9.3	1.1	ZUID
	GAS Liander	Kastelenstraat	1083	1083	GAS	KVB	24	100.0	100.0	50	G6	3678	0.0	16.67		ZUID
	Liander N.V. (NW)	Holtmeulen	1083	1083	ELK	KVB	24	100.0	95.83	58	1x25	3720	20.83	16.67	1.1	ZUID
	GAS Liander	Holtmeulen	1083	1083	GAS	KVB	16	100.0	100.0	75	G6	2089	0.0	25.0		ZUID
Liander N.V.	Liander N.V. (NW)	Roffart	1083	1083	ELK	KVB	24	91.67	91.67	63	3x25	6288	12.5	8.33	1.0	ZUID
	GAS Liander	Roffart	1083	1083	GAS	KVB	22	100.0	100.0	82	G6	3082	0.0	9.09		ZUID
	Liander N.V. (NW)	Van Heenvlietlaan	1083	1083	ELK	KVB	35	100.0	82.86	51	1x25	7025	22.86	2.86	1.1	ZUID
Liander N.V.	GAS Liander	Van Heenvlietlaan	1083	1083	GAS	KVB	26	100.0	92.31	85	G4	674	0.0	3.85		ZUID
	Liander N.V. (NW)	Van Heenvlietlaan	1083	1083	ELK	KVB	24	100.0	100.0	83	1x25	2765	0.0	0.0	1.0	ZUID
	GAS Liander	Van Heenvlietlaan	1083	1083	GAS	KVB	23	100.0	100.0	100	G4	21	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Van Heenvlietlaan	1083	1083	ELK	KVB	21	100.0	95.24	48	3x25	2637	0.0	0.0	1.0	ZUID
	GAS Liander	Van Heenvlietlaan	1083	1083	GAS	KVB	11	100.0	100.0	100	G4	90	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Van Heenvlietlaan	1083	1083	ELK	KVB	26	100.0	88.46	38	1x35	1860	0.0	0.0	1.0	ZUID
	GAS Liander	Van Heenvlietlaan	1083	1083	GAS	KVB	12	100.0	100.0	100	G4	38	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Wamberg	1083	1083	ELK	KVB	33	100.0	96.97	82	1x35	1391	0.0	0.0	1.0	ZUID
	GAS Liander	Wamberg	1083	1083	GAS	KVB	24	100.0	100.0	100	G4	1309	0.0	0.0		ZUID
	Liander N.V. (NW)	Wamberg	1083	1083	ELK	KVB	32	100.0	100.0	69	1x35	1564	0.0	0.0	1.0	ZUID
	GAS Liander	Wamberg	1083	1083	GAS	KVB	24	100.0	100.0	96	G4	1109	0.0	0.0		ZUID
	Liander N.V. (NW)	Wamberg	1083	1083	ELK	KVB	12	100.0	100.0	75	1x25	2782	0.0	0.0	1.0	ZUID
	GAS Liander	Wamberg	1083	1083	GAS	KVB	12	100.0	100.0	100	G4	35	0.0	0.0		ZUID
	Liander N.V. (NW)	Wamberg	1083	1083	ELK	KVB	18	100.0	100.0	72	1x25	2618	0.0	0.0	1.0	ZUID
	GAS Liander	Wamberg	1083	1083	GAS	KVB	17	100.0	100.0	100	G4	35	0.0	0.0		ZUID
	Liander N.V. (NW)	Wamberg	1083	1083	ELK	KVB	18	100.0	94.44	83	1x25	2451	5.56	5.56	1.0	ZUID
Liander N.V.	GAS Liander	Wamberg	1083	1083	GAS	KVB	18	100.0	88.89	94	G4	28	0.0	5.56		ZUID
	Liander N.V. (NW)	Kanteel	1083	1083	ELK	KVB	30	100.0	100.0	80	1x25	2762	10.0	0.0	1.1	ZUID
	GAS Liander	Kanteel	1083	1083	GAS	KVB	28	100.0	100.0	100	G4	1132	0.0	0.0		ZUID
	Liander N.V. (NW)	Kanteel	1083	1083	ELK	KVB	51	100.0	100.0	82	1x25	2472	5.88	0.0	1.1	ZUID
	GAS Liander	Kanteel	1083	1083	GAS	KVB	46	100.0	100.0	100	G4	1031	0.0	0.0		ZUID
	Liander N.V. (NW)	Kanteel	1083	1083	ELK	KVB	31	100.0	96.77	58	1x25	3149	9.68	0.0	1.1	ZUID
	GAS Liander	Kanteel	1083	1083	GAS	KVB	28	100.0	96.43	100	G4	1208	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Heenvlietlaan	1083	1083	ELK	KVB	64	100.0	96.88	89	1x35	3542	7.81	3.13	1.1	ZUID
	GAS Liander	Van Heenvlietlaan	1083	1083	GAS	KVB	59	100.0	100.0	100	G4	884	0.0	3.39		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	22	100.0	95.45	64	1x25	2437	4.55	0.0	1.1	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	100.0	100	G4	183	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	16	100.0	100.0	88	1x25	2129	6.25	12.5	1.0	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	93.75	94	G4	242	0.0	12.5		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	19	100.0	100.0	95	1x25	1606	10.53	5.26	1.1	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	93.75	100	G4	474	0.0	6.25		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	16	100.0	100.0	94	1x25	2380	12.5	12.5	1.0	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	100.0	100	G4	159	0.0	12.5		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	21	100.0	100.0	81	1x25	1937	4.76	0.0	1.0	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	100.0	100	G4	262	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	17	100.0	94.12	71	1x25	2357	0.0	0.0	1.0	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	15	100.0	100.0	100	G4	154	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	19	100.0	94.74	89	1x25	2968	5.26	0.0	1.1	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	93.75	100	G4	161	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	16	100.0	100.0	88	1x25	2386	6.25	6.25	1.0	ZUID
Liander N.V.	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	87.5	94	G4	204	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	21	100.0	95.24	76	1x25	2367	4.76	0.0	1.1	ZUID
Liander N.V.	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	75.0	81	G4	151	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	16	100.0	93.75	100	1x25	1812	6.25	6.25	1.0	ZUID
Liander N.V.	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	93.75	94	G4	215	0.0	6.25		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	22	100.0	100.0	91	1x25	2448	0.0	0.0	1.0	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	100.0	100	G4	187	0.0	0.0		ZUID
	Liander N.V. (NW)	Van Nijenrodeweg	1083	1083	ELK	KVB	20	100.0	95.0	80	1x25	2566	15.0	0.0	1.2	ZUID
	GAS Liander	Van Nijenrodeweg	1083	1083	GAS	KVB	16	100.0	100.0	100	G4	186	0.0	0.0		ZUID
Liander N.V.	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	27	100.0	85.19	37	1x35	2577	7.41	0.0	1.0	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	11	100.0	100.0	100	G4	27	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	12	100.0	100.0	50	1x35	2394	0.0	0.0	1.0	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	11	100.0	90.91	100	G4	21	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	13	100.0	100.0	62	1x35	2529	7.69	0.0	1.1	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	11	100.0	100.0	100	G4	18	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	12	100.0	100.0	50	1x35	2608	8.33	0.0	1.1	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	10	100.0	70.0	80	G4	13	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	13	100.0	100.0	69	3x25	3403	15.38	15.38	1.1	ZUID
Liander N.V.	GAS Liander	Weerdestein	1083	1083	GAS	KVB	10	100.0	90.0	100	G4	166	0.0	20.0		ZUID
Liander N.V.	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	27	100.0	96.3	44	1x25	1098	0.0	0.0	1.0	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	11	100.0	90.91	100	G4	23	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	13	100.0	92.31	69	1x35	3410	30.77	7.69	1.2	ZUID
Liander N.V.	GAS Liander	Weerdestein	1083	1083	GAS	KVB	13	100.0	76.92	100	G4	1109	0.0	7.69		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	12	100.0	100.0	75	1x35	2808	0.0	0.0	1.1	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	10	100.0	100.0	100	G4	23	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	18	100.0	100.0	83	1x35	2210	0.0	0.0	1.0	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	18	100.0	100.0	100	G4	27	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	18	100.0	100.0	83	1x35	1935	5.56	0.0	1.1	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	18	100.0	100.0	100	G4	36	0.0	0.0		ZUID
	Liander N.V. (NW)	Weerdestein	1083	1083	ELK	KVB	13	100.0	100.0	54	3x25	2745	0.0	0.0	1.0	ZUID
	GAS Liander	Weerdestein	1083	1083	GAS	KVB	18	100.0	100.0	100	G4	28	0.0	0.0		ZUID
