MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
	GAS Liander	Uithoornstraat	1078	1078	GAS	KVB	25	100	100	92	G4	1413	0	4		ZUID
Liander N.V.	Liander N.V. (NW)	Uithoornstraat	1078	1078	ELK	KVB	28	92,86	92,86	61	1x25	2201	3,57	3,57	1	ZUID
	GAS Liander	Uithoornstraat	1078	1078	GAS	KVB	25	100	100	100	G4	1341	0	0		ZUID
	Liander N.V. (NW)	Uithoornstraat	1078	1078	ELK	KVB	26	100	100	92	1x25	2079	3,85	0	1	ZUID
	Liander N.V. (NW)	Uithoornstraat	1078	1078	ELK	KVB	15	100	86,67	67	1x25	2106	40	26,67	1	ZUID
	GAS Liander	Uithoornstraat	1078	1078	GAS	KVB	12	100	100	92	G4	1111	0	33,33		ZUID
	Liander N.V. (NW)	Uithoornstraat	1078	1078	ELK	KVB	51	100	100	92	1x35	2906	84,31	86,27	1	ZUID
	GAS Liander	Uithoornstraat	1078	1078	GAS	KVB	50	100	98	98	G4	982	0	88		ZUID
	Liander N.V. (NW)	Uithoornstraat	1078	1078	ELK	KVB	30	100	96,67	77	1x25	1943	50	53,33	1,1	ZUID
	GAS Liander	Uithoornstraat	1078	1078	GAS	KVB	26	100	96,15	92	G4	1165	0	57,69		ZUID
	Liander N.V. (NW)	Meerhuizenplein	1078	1078	ELK	KVB	10	100	100	70	1x25	1964	10	0	1,1	ZUID
	GAS Liander	Meerhuizenplein	1078	1078	GAS	KVB	10	100	100	100	G4	1098	0	0		ZUID
	GAS Liander	Meerhuizenplein	1078	1078	GAS	KVB	36	100	97,22	94	G4	1790	0	94,44		ZUID
Liander N.V.	Liander N.V. (NW)	Meerhuizenplein	1078	1078	ELK	KVB	41	100	92,68	73	3x25	3280	87,8	87,8	1	ZUID
Liander N.V.	Liander N.V. (NW)	Meerhuizenplein	1078	1078	ELK	KVB	28	100	85,71	50	1x35	2104	42,86	42,86	1	ZUID
	GAS Liander	Meerhuizenplein	1078	1078	GAS	KVB	24	100	100	100	G4	1082	0	50		ZUID
	GAS Liander	Meerhuizenstraat	1078	1078	GAS	KVB	40	100	100	98	G4	812	0	5		ZUID
	Liander N.V. (NW)	Meerhuizenstraat	1078	1078	ELK	KVB	43	100	97,67	63	3x25	2243	4,65	4,65	1	ZUID
	Liander N.V. (NW)	Meerhuizenstraat	1078	1078	ELK	KVB	26	96,15	100	73	1x25	2086	84,62	84,62	1	ZUID
	GAS Liander	Meerhuizenstraat	1078	1078	GAS	KVB	23	100	100	100	G4	1078	0	86,96		ZUID
	Liander N.V. (NW)	Meerhuizenstraat	1078	1078	ELK	KVB	44	100	95,45	66	3x25	2717	2,27	2,27	1	ZUID
	GAS Liander	Meerhuizenstraat	1078	1078	GAS	KVB	40	100	100	100	G4	806	0	2,5		ZUID
	GAS Liander	Meerhuizenstraat	1078	1078	GAS	KVB	25	100	100	100	G4	1106	0	48		ZUID
	Liander N.V. (NW)	Meerhuizenstraat	1078	1078	ELK	KVB	28	100	100	68	1x25	1706	46,43	50	1	ZUID
	GAS Liander	Korte Meerhuizenstraat	1078	1078	GAS	KVB	31	100	96,77	100	G4	1187	0	70,97		ZUID
Liander N.V.	Liander N.V. (NW)	Korte Meerhuizenstraat	1078	1078	ELK	KVB	42	100	85,71	40	1x35	1687	69,05	66,67	1	ZUID
	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	25	100	100	60	1x25	2344	8	4	1	ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	23	100	100	96	G4	1078	0	4,35		ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	24	100	100	100	G4	949	0	0		ZUID
	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	26	100	96,15	65	1x35	2257	3,85	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	26	100	96,15	77	1x25	2496	11,54	3,85	1	ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	24	100	100	96	G4	1128	0	4,17		ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	24	100	100	96	G4	974	0	0		ZUID
	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	25	100	100	96	1x25	2149	0	0	1	ZUID
	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	16	100	100	94	1x25	2084	6,25	6,25	1	ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	15	100	100	100	G4	1364	0	0		ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	33	100	100	100	G4	1472	0	3,03		ZUID
	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	35	100	100	71	1x25	2833	0	2,86	1	ZUID
Liander N.V.	Liander N.V. (NW)	Holendrechtstraat	1078	1078	ELK	KVB	29	100	93,1	86	1x25	2047	13,79	10,34	1	ZUID
	GAS Liander	Holendrechtstraat	1078	1078	GAS	KVB	25	100	100	100	G4	1323	0	8		ZUID
	GAS Liander	Borssenburgplein	1078	1078	GAS	KVB	20	100	100	100	G4	1003	0	90		ZUID
Liander N.V.	Liander N.V. (NW)	Borssenburgplein	1078	1078	ELK	KVB	24	100	95,83	79	1x25	1434	87,5	87,5	1	ZUID
Liander N.V.	GAS Liander	Borssenburgplein	1078	1078	GAS	KVB	39	100	97,44	97	G4	1088	0	84,62		ZUID
Liander N.V.	Liander N.V. (NW)	Borssenburgplein	1078	1078	ELK	KVB	11	100	90,91	82	1x25	3948	100	90,91		ZUID
Liander N.V.	Liander N.V. (NW)	Borssenburgplein	1078	1078	ELK	KVB	32	100	96,88	75	1x35	2316	78,13	78,13	1	ZUID
	GAS Liander	Borssenburgstraat	1078	1078	GAS	KVB	19	100	100	95	G4	1981	0	78,95		ZUID
	Liander N.V. (NW)	Borssenburgstraat	1078	1078	ELK	KVB	21	100	100	43	1x25	3372	76,19	76,19	1	ZUID
	Liander N.V. (NW)	Borssenburgstraat	1078	1078	ELK	KVB	29	100	100	59	1x25	2275	68,97	58,62	1,3	ZUID
	GAS Liander	Borssenburgstraat	1078	1078	GAS	KVB	27	100	100	100	G4	1153	0	59,26		ZUID
	Liander N.V. (NW)	Borssenburgstraat	1078	1078	ELK	KVB	27	100	100	100	1x25	1923	96,3	96,3	1	ZUID
	GAS Liander	Borssenburgstraat	1078	1078	GAS	KVB	24	100	100	100	G4	1288	0	100		ZUID
	Liander N.V. (NW)	Borssenburgstraat	1078	1078	ELK	KVB	22	100	100	95	1x25	1859	95,45	95,45		ZUID
	GAS Liander	Borssenburgstraat	1078	1078	GAS	KVB	20	100	100	100	G4	1130	0	100		ZUID
	Liander N.V. (NW)	Borssenburgstraat	1078	1078	ELK	KVB	23	100	100	83	1x25	1610	78,26	78,26	1	ZUID
	GAS Liander	Borssenburgstraat	1078	1078	GAS	KVB	21	100	100	100	G4	1131	0	76,19		ZUID
	Liander N.V. (NW)	Niersstraat	1078	1078	ELK	KVB	24	100	100	67	1x35	2423	4,17	4,17	1	ZUID
	GAS Liander	Niersstraat	1078	1078	GAS	KVB	23	100	100	87	G4	1313	0	4,35		ZUID
	GAS Liander	Niersstraat	1078	1078	GAS	KVB	29	100	100	66	G4	1219	0	27,59		ZUID
	Liander N.V. (NW)	Niersstraat	1078	1078	ELK	KVB	31	100	100	65	1x25	2793	3,23	29,03	1	ZUID
	GAS Liander	Niersstraat	1078	1078	GAS	KVB	17	100	100	100	G4	398	0	0		ZUID
	Liander N.V. (NW)	Niersstraat	1078	1078	ELK	KVB	19	100	100	42	1x35	5206	5,26	0	1,1	ZUID
	GAS Liander	Niersstraat	1078	1078	GAS	KVB	34	100	100	85	G4	1656	0	23,53		ZUID
Liander N.V.	Liander N.V. (NW)	Niersstraat	1078	1078	ELK	KVB	40	100	97,5	45	1x25	1975	7,5	12,5	1	ZUID
	GAS Liander	Niersstraat	1078	1078	GAS	KVB	20	100	100	90	G4	1214	0	5		ZUID
	Liander N.V. (NW)	Niersstraat	1078	1078	ELK	KVB	21	100	100	90	1x25	1885	4,76	4,76	1	ZUID
	Liander N.V. (NW)	Niersstraat	1078	1078	ELK	KVB	19	100	100	89	1x25	2012	10,53	5,26	1,1	ZUID
	GAS Liander	Niersstraat	1078	1078	GAS	KVB	18	100	100	72	G4	1075	0	5,56		ZUID
Liander N.V.	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	27	100	96,3	44	1x25	6874	11,11	3,7	1	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	24	100	91,67	67	G4	1818	0	4,17		ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	21	100	100	90	G4	1388	0	4,76		ZUID
Liander N.V.	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	23	100	95,65	52	1x35	2098	4,35	4,35	1	ZUID
Liander N.V.	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	27	100	96,3	78	1x35	2123	7,41	3,7	1	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	24	100	100	83	G4	1340	0	0		ZUID
	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	20	100	100	70	1x25	2195	10	5	1,1	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	19	100	100	95	G4	1134	0	5,26		ZUID
Liander N.V.	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	19	100	94,74	47	1x35	2724	5,26	0	1,1	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	16	100	100	100	G4	1464	0	0		ZUID
	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	24	100	100	58	1x25	4848	8,33	8,33	1	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	23	100	100	78	G4	2714	0	8,7		ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	17	100	100	100	G4	1421	0	5,88		ZUID
	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	17	100	100	94	1x25	2816	5,88	5,88	1	ZUID
	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	19	100	100	42	1x25	2896	10,53	5,26	1,2	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	17	100	100	76	G4	1639	0	5,88		ZUID
	Liander N.V. (NW)	Dintelstraat	1078	1078	ELK	KVB	17	100	100	71	1x35	3005	17,65	5,88	1,1	ZUID
	GAS Liander	Dintelstraat	1078	1078	GAS	KVB	16	100	100	94	G4	548	0	6,25		ZUID
	GAS Liander	Borssenburgplein	1078	1078	GAS	KVB	49	100	97,96	98	G4	786	0	97,96		ZUID
	Liander N.V. (NW)	Borssenburgplein	1078	1078	ELK	KVB	49	100	97,96	57	1x25	2199	97,96	97,96		ZUID
	Liander N.V. (NW)	Molenbeekstraat	1078	1078	ELK	KVB	22	100	100	95	1x25	2261	0	0	1	ZUID
	GAS Liander	Molenbeekstraat	1078	1078	GAS	KVB	20	100	100	65	G4	1309	0	0		ZUID
	GAS Liander	Molenbeekstraat	1078	1078	GAS	KVB	21	100	95,24	100	G4	1433	0	28,57		ZUID
	Liander N.V. (NW)	Molenbeekstraat	1078	1078	ELK	KVB	25	100	88	48	1x35	1965	24	24	1	ZUID
	GAS Liander	Molenbeekstraat	1078	1078	GAS	KVB	17	100	100	94	G4	1313	0	0		ZUID
	Liander N.V. (NW)	Molenbeekstraat	1078	1078	ELK	KVB	20	100	100	55	1x35	1863	0	0	1	ZUID
	Liander N.V. (NW)	Molenbeekstraat	1078	1078	ELK	KVB	18	100	100	44	1x35	4509	5,56	0	1,1	ZUID
	GAS Liander	Molenbeekstraat	1078	1078	GAS	KVB	16	100	100	94	G4	1661	0	0		ZUID
Liander N.V.	Liander N.V. (NW)	Molenbeekstraat	1078	1078	ELK	KVB	25	100	92	68	1x35	1813	0	0	1	ZUID
	GAS Liander	Molenbeekstraat	1078	1078	GAS	KVB	22	100	100	82	G4	1396	0	0		ZUID
Liander N.V.	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	24	100	95,83	75	1x25	2279	12,5	8,33	1	ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	22	100	100	95	G4	1559	0	9,09		ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	32	100	100	94	G4	1265	0	3,13		ZUID
	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	35	100	100	54	1x25	2477	2,86	2,86	1	ZUID
	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	17	100	100	59	1x35	2016	11,76	11,76	1	ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	17	100	100	88	G4	1290	0	11,76		ZUID
Liander N.V.	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	21	100	90,48	38	1x35	2435	14,29	19,05	1	ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	18	100	100	72	G4	1471	0	22,22		ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	19	100	94,74	68	G4	1555	0	15,79		ZUID
	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	19	100	94,74	63	1x25	3407	26,32	15,79	1,1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	28	100	100	82	G4	1250	0	3,57		ZUID
Liander N.V.	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	32	100	96,88	50	1x25	2101	6,25	3,13	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	27	100	100	78	G4	1177	0	3,7		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	30	93,33	93,33	80	1x25	2230	3,33	3,33	1	ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	67	100	100	96	1x25	2304	2,99	1,49	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	66	100	100	88	G4	1000	0	1,52		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	24	100	100	67	1x25	2648	0	0	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	23	100	100	83	G4	1177	0	0		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	34	100	94,12	85	1x25	2199	8,82	8,82	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	32	100	93,75	84	G4	1151	0	9,38		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	23	100	100	70	1x25	2004	4,35	4,35	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	21	100	100	62	G4	1157	0	4,76		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	22	95,45	95,45	59	1x25	3234	27,27	27,27	1	ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	21	100	100	67	G4	1441	0	28,57		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	22	100	100	95	1x25	1983	0	0	1	ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	21	100	100	86	G4	1157	0	0		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	19	100	100	74	1x25	2208	10,53	10,53	1	ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	17	100	100	82	G4	1317	0	11,76		ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	25	100	100	64	G4	1260	0	4		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	27	100	96,3	70	1x25	2121	3,7	3,7	1	ZUID
Liander N.V.	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	21	100	85,71	38	1x35	3104	14,29	19,05	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	56	G4	1814	0	25		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	17	100	100	71	G4	1484	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	56	1x35	2780	5,56	0	1,1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	61	1x35	4313	5,56	0	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	88	G4	716	0	0		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	18	100	100	78	G4	1206	0	11,11		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	19	100	100	68	1x35	3511	21,05	10,53	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	19	100	100	63	G4	1757	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	23	100	100	48	3x25	5357	8,7	0	1,1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	71	3x25	2808	0	0	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	88	G4	1644	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	41	1x35	3683	0	0	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	63	G4	1717	0	0		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	56	G6	1530	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	65	1x25	2693	0	0	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	50	G4	1636	0	6,25		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	50	1x25	3141	0	5,56	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	82	1x35	2983	0	5,88	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	56	G6	1526	0	6,25		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	14	100	100	71	G6	1340	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	15	100	100	80	1x35	1894	0	0	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	16	100	93,75	63	1x25	2891	25	6,25	1,2	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	12	100	100	58	G4	1603	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	20	100	100	70	1x35	1990	0	0	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	15	100	100	100	G4	100	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	19	100	100	53	1x25	3638	10,53	0	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	93,75	100	G4	210	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	19	100	100	63	1x25	2165	0	5,26	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	17	100	100	100	G4	928	0	5,88		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	17	100	100	76	G4	123	0	5,88		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	67	1x25	4483	11,11	5,56	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	15	100	100	67	G4	126	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	16	100	100	44	1x35	3206	0	0	1	ZUID
	Liander N.V. (NW)	Europaplein	1079	1079	ELK	KVB	18	100	100	56	1x35	3495	55,56	55,56	1	ZUID
	GAS Liander	Europaplein	1079	1079	GAS	KVB	17	100	94,12	100	G4	100	0	58,82		ZUID
	GAS Liander	Europaplein	1079	1079	GAS	KVB	14	100	100	93	G4	1409	0	42,86		ZUID
Liander N.V.	Liander N.V. (NW)	Europaplein	1079	1079	ELK	KVB	21	100	95,24	48	1x35	3178	47,62	42,86	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	41	100	100	95	G4	1663	0	12,2		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	44	97,73	97,73	86	1x25	4560	13,64	11,36	1	ZUID
Liander N.V.	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	14	100	92,86	93	1x35	2050	0	0	1	ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	12	100	100	83	G4	1674	0	0		ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	20	100	100	90	G4	974	0	20		ZUID
	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	21	100	100	81	1x25	1737	0	19,05	1	ZUID
	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	12	100	100	50	1x35	3497	8,33	8,33	1	ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	11	100	100	64	G4	1013	0	9,09		ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	21	100	100	100	G4	1099	0	0		ZUID
	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	21	100	100	95	1x25	2550	0	0	1	ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	27	100	96,3	52	1x35	4388	33,33	7,41	1,3	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	24	100	100	83	G4	1633	0	8,33		ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	23	100	95,65	91	G4	1211	0	0		ZUID
Liander N.V.	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	26	100	88,46	81	1x25	2600	0	0	1	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	24	100	100	100	G4	954	0	12,5		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	24	100	100	79	1x25	1635	16,67	12,5	1	ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	25	100	100	100	1x25	1829	0	0	1	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	24	100	100	100	G4	1117	0	0		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	30	100	100	50	1x25	4039	30	10	1,2	ZUID
Liander N.V.	GAS Liander	Maasstraat	1079	1079	GAS	KVB	23	100	86,96	83	G4	889	0	8,7		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	25	100	100	88	1x25	2546	4	0	1	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	25	100	100	80	G4	1175	0	0		ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	20	100	100	95	G4	1087	0	5		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	23	100	91,3	83	1x25	1755	8,7	4,35	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	100	G4	1000	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	77	1x35	1787	3,85	3,85	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	92	G4	1137	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	25	100	100	48	1x35	2045	0	0	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	31	100	90,32	52	1x35	1774	9,68	6,45	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	27	100	100	96	G4	1046	0	3,7		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	50	100	100	52	1x25	2116	4	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	43	100	100	100	G4	1081	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	21	100	100	67	1x35	3873	14,29	4,76	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	85	G4	1678	0	5		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	85	G4	1342	0	20		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	84,62	58	1x35	5058	30,77	19,23	1,1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	22	100	100	41	1x35	1922	4,55	4,55	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	100	G4	1067	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	24	100	100	100	1x25	1671	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	100	G4	822	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	96	1x25	1735	3,85	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	96	96	G4	970	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	20	100	100	95	1x25	1386	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	100	G4	822	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	88	1x25	2182	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	100	96	G4	1199	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	24	100	100	88	1x25	1667	4,17	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	96	G4	808	0	0		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	100	G4	1017	0	4,17		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	28	100	96,43	68	1x25	1903	14,29	3,57	1,1	ZUID
Liander N.V.	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	96	96	G4	1050	0	16		ZUID
Liander N.V.	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	27	100	96,3	59	1x35	3825	18,52	14,81	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	27	100	92,59	41	1x25	5596	48,15	37,04	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	22	100	95,45	91	G4	1266	0	40,91		ZUID
Liander N.V.	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	19	100	84,21	84	1x25	3733	52,63	73,68	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	16	100	100	94	G4	1132	0	81,25		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	17	100	100	88	G4	1953	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	18	100	100	72	1x35	3681	5,56	0	1,1	ZUID
